filename,fuel_type,expected,predicted,correct,cer
stele_15.jpg,price_92,25.9,"system
You are a helpful assistant.
user

assistant
-29,50 -28,10 -26,40 -25,40 -24,70",0.0,21.0
stele_15.jpg,price_95,26.9,"system
You are a helpful assistant.
user

assistant
-29,50 -28,10 -26,40 -25,40 -24,70",0.0,21.0
stele_15.jpg,price_98,27.7,"system
You are a helpful assistant.
user

assistant
-29,50 -28,10 -26,40 -25,40 -24,70",0.0,21.0
stele_15.jpg,price_DT,24.5,"system
You are a helpful assistant.
user

assistant
-29,50 -28,10 -26,40 -25,40 -24,70",0.0,20.75
stele_16.jpg,price_92,46.3,"system
You are a helpful assistant.
user

assistant
60.25 49.90 92 64.30 53.00",0.0,18.5
stele_16.jpg,price_95,49.9,"system
You are a helpful assistant.
user

assistant
60.25 49.90 92 64.30 53.00",1.0,18.5
stele_16.jpg,price_98,60.25,"system
You are a helpful assistant.
user

assistant
60.25 49.90 92 64.30 53.00",1.0,14.6
stele_16.jpg,price_DT,53.0,"system
You are a helpful assistant.
user

assistant
60.25 49.90 92 64.30 53.00",1.0,18.5
stele_17.jpg,price_92,40.4,"system
You are a helpful assistant.
user

assistant
40.40 43.50 43.00 22.00",1.0,17.75
stele_17.jpg,price_95,43.5,"system
You are a helpful assistant.
user

assistant
40.40 43.50 43.00 22.00",1.0,17.75
stele_17.jpg,price_DT,43.0,"system
You are a helpful assistant.
user

assistant
40.40 43.50 43.00 22.00",1.0,17.75
stele_18.jpg,price_92,39.5,"system
You are a helpful assistant.
user

assistant
95.41 39.50 41.80 43.80",1.0,17.75
stele_18.jpg,price_95,41.5,"system
You are a helpful assistant.
user

assistant
95.41 39.50 41.80 43.80",0.0,17.75
stele_18.jpg,price_DT,41.0,"system
You are a helpful assistant.
user

assistant
95.41 39.50 41.80 43.80",0.0,17.75
stele_19.jpg,price_92,32.25,"system
You are a helpful assistant.
user

assistant
38.26 36.25 35.16 32.25 33.99",1.0,15.2
stele_19.jpg,price_95,35.15,"system
You are a helpful assistant.
user

assistant
38.26 36.25 35.16 32.25 33.99",0.0,15.2
stele_19.jpg,price_98,39.25,"system
You are a helpful assistant.
user

assistant
38.26 36.25 35.16 32.25 33.99",0.0,15.4
stele_19.jpg,price_DT,33.9,"system
You are a helpful assistant.
user

assistant
38.26 36.25 35.16 32.25 33.99",1.0,19.25
stele_20.jpg,price_92,18.5,"system
You are a helpful assistant.
user

assistant
18.50 20.30 24.60 19.40 10.00",1.0,19.25
stele_20.jpg,price_95,20.3,"system
You are a helpful assistant.
user

assistant
18.50 20.30 24.60 19.40 10.00",1.0,19.25
stele_20.jpg,price_98,24.6,"system
You are a helpful assistant.
user

assistant
18.50 20.30 24.60 19.40 10.00",1.0,19.25
stele_20.jpg,price_DT,19.4,"system
You are a helpful assistant.
user

assistant
18.50 20.30 24.60 19.40 10.00",1.0,19.25
stele_21.jpg,price_92,19.99,"system
You are a helpful assistant.
user

assistant
25.99 21.99 17.99 18.99 20.99 19.99 9.98",1.0,17.4
stele_21.jpg,price_95,20.99,"system
You are a helpful assistant.
user

assistant
25.99 21.99 17.99 18.99 20.99 19.99 9.98",1.0,17.4
stele_22.jpg,price_92,43.65,"system
You are a helpful assistant.
user

assistant
92 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91",0.0,35.8
stele_22.jpg,price_95,46.85,"system
You are a helpful assistant.
user

assistant
92 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91",0.0,35.8
stele_22.jpg,price_DT,45.0,"system
You are a helpful assistant.
user

assistant
92 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91",0.0,44.75
stele_23.jpg,price_92,40.7,"system
You are a helpful assistant.
user

assistant
51,00 49,00 47,00 45,00 43,00 41,00 40,00 38,00 36,00 34,00 32,00 30,00 28,00 26,00 24,00 22,00 20,00 18,00 16,00 14,00 12,00 10",0.0,44.25
stele_23.jpg,price_95,43.5,"system
You are a helpful assistant.
user

assistant
51,00 49,00 47,00 45,00 43,00 41,00 40,00 38,00 36,00 34,00 32,00 30,00 28,00 26,00 24,00 22,00 20,00 18,00 16,00 14,00 12,00 10",0.0,44.5
stele_23.jpg,price_DT,50.0,"system
You are a helpful assistant.
user

assistant
51,00 49,00 47,00 45,00 43,00 41,00 40,00 38,00 36,00 34,00 32,00 30,00 28,00 26,00 24,00 22,00 20,00 18,00 16,00 14,00 12,00 10",0.0,44.25
stele_24.jpg,price_92,32.8,"system
You are a helpful assistant.
user

assistant
953 9770 95 3500 923 3380 92 3280 3376",0.0,21.75
stele_24.jpg,price_95,35.0,"system
You are a helpful assistant.
user

assistant
953 9770 95 3500 923 3380 92 3280 3376",0.0,21.75
stele_24.jpg,price_DT,33.75,"system
You are a helpful assistant.
user

assistant
953 9770 95 3500 923 3380 92 3280 3376",0.0,17.4
stele_25.jpg,price_92,49.03,"system
You are a helpful assistant.
user

assistant
50,93 53,75 54,49 63,79",0.0,14.4
stele_25.jpg,price_95,53.75,"system
You are a helpful assistant.
user

assistant
50,93 53,75 54,49 63,79",0.0,14.2
stele_25.jpg,price_DT,60.92,"system
You are a helpful assistant.
user

assistant
50,93 53,75 54,49 63,79",0.0,14.6
stele_26.jpg,price_92,17.6,"system
You are a helpful assistant.
user

assistant
80 92 95 19",0.0,15.5
stele_26.jpg,price_95,20.5,"system
You are a helpful assistant.
user

assistant
80 92 95 19",0.0,15.25
stele_26.jpg,price_DT,19.1,"system
You are a helpful assistant.
user

assistant
80 92 95 19",0.0,15.25
stele_27.jpg,price_92,23.54,"system
You are a helpful assistant.
user

assistant
84.78 85.08 85.38 85.68 85.98 86.28 86.58 86.88 87.18 87.48 87.78 88.08 88.38 88.68 88.98 89.28 89.58 89.88 90.18 90.48 90.78 91",0.0,35.0
stele_27.jpg,price_95,12.78,"system
You are a helpful assistant.
user

assistant
84.78 85.08 85.38 85.68 85.98 86.28 86.58 86.88 87.18 87.48 87.78 88.08 88.38 88.68 88.98 89.28 89.58 89.88 90.18 90.48 90.78 91",0.0,35.0
stele_27.jpg,price_98,23.78,"system
You are a helpful assistant.
user

assistant
84.78 85.08 85.38 85.68 85.98 86.28 86.58 86.88 87.18 87.48 87.78 88.08 88.38 88.68 88.98 89.28 89.58 89.88 90.18 90.48 90.78 91",0.0,35.0
stele_27.jpg,price_DT,65.56,"system
You are a helpful assistant.
user

assistant
84.78 85.08 85.38 85.68 85.98 86.28 86.58 86.88 87.18 87.48 87.78 88.08 88.38 88.68 88.98 89.28 89.58 89.88 90.18 90.48 90.78 91",0.0,35.0
stele_28.jpg,price_92,33.0,"system
You are a helpful assistant.
user

assistant
35,90 36,10 36,30 36,50 36,70 36,90 37,10 37,30 37,50 37,70 37,90 38,10 38,30 38,50 38,70 38,90 39,10 39,30 39,50 39,70 39,90 40",0.0,44.25
stele_28.jpg,price_95,35.7,"system
You are a helpful assistant.
user

assistant
35,90 36,10 36,30 36,50 36,70 36,90 37,10 37,30 37,50 37,70 37,90 38,10 38,30 38,50 38,70 38,90 39,10 39,30 39,50 39,70 39,90 40",0.0,44.25
stele_28.jpg,price_DT,32.5,"system
You are a helpful assistant.
user

assistant
35,90 36,10 36,30 36,50 36,70 36,90 37,10 37,30 37,50 37,70 37,90 38,10 38,30 38,50 38,70 38,90 39,10 39,30 39,50 39,70 39,90 40",0.0,44.5
stele_29.jpg,price_92,51.0,"system
You are a helpful assistant.
user

assistant
100 70.00 95 54.00 92 63.00 89 61.00",0.0,21.0
stele_29.jpg,price_95,54.0,"system
You are a helpful assistant.
user

assistant
100 70.00 95 54.00 92 63.00 89 61.00",1.0,21.0
stele_29.jpg,price_DT,67.0,"system
You are a helpful assistant.
user

assistant
100 70.00 95 54.00 92 63.00 89 61.00",0.0,21.25
stele_30.jpg,price_92,40.0,"system
You are a helpful assistant.
user

assistant
50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 270, 280, 290, 300, 310",0.0,44.25
stele_30.jpg,price_95,42.6,"system
You are a helpful assistant.
user

assistant
50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 270, 280, 290, 300, 310",0.0,44.25
stele_30.jpg,price_DT,40.0,"system
You are a helpful assistant.
user

assistant
50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 270, 280, 290, 300, 310",0.0,44.25
stele_31.jpg,price_92,33.6,"system
You are a helpful assistant.
user

assistant
37,40 38,60 39,20 39,40",0.0,18.0
stele_31.jpg,price_95,36.9,"system
You are a helpful assistant.
user

assistant
37,40 38,60 39,20 39,40",0.0,18.0
stele_31.jpg,price_DT,34.5,"system
You are a helpful assistant.
user

assistant
37,40 38,60 39,20 39,40",0.0,18.25
stele_32.jpg,price_92,26.35,"system
You are a helpful assistant.
user

assistant
27,15 0,00 26,35 24,95",0.0,14.0
stele_32.jpg,price_95,27.75,"system
You are a helpful assistant.
user

assistant
27,15 0,00 26,35 24,95",0.0,14.2
stele_32.jpg,price_DT,24.95,"system
You are a helpful assistant.
user

assistant
27,15 0,00 26,35 24,95",0.0,14.0
stele_33.jpg,price_92,28.2,"system
You are a helpful assistant.
user

assistant
95 80 29.90 26.20 26.20 25.90",0.0,19.5
stele_33.jpg,price_95,29.9,"system
You are a helpful assistant.
user

assistant
95 80 29.90 26.20 26.20 25.90",1.0,19.25
stele_33.jpg,price_DT,25.9,"system
You are a helpful assistant.
user

assistant
95 80 29.90 26.20 26.20 25.90",1.0,19.25
stele_34.jpg,price_92,47.6,"system
You are a helpful assistant.
user

assistant
92 95 95 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100",0.0,44.75
stele_34.jpg,price_95,52.4,"system
You are a helpful assistant.
user

assistant
92 95 95 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100",0.0,44.75
stele_34.jpg,price_DT,54.0,"system
You are a helpful assistant.
user

assistant
92 95 95 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100",0.0,44.5
stele_35.jpg,price_92,27.6,"system
You are a helpful assistant.
user

assistant
27.60 26.80 33.00",1.0,16.25
stele_35.jpg,price_DT,33.0,"system
You are a helpful assistant.
user

assistant
27.60 26.80 33.00",1.0,16.25
stele_36.jpg,price_92,52.2,"system
You are a helpful assistant.
user

assistant
5.8 6.0 6.2 6.4 6.6 6.8 7.0",0.0,19.0
stele_36.jpg,price_95,56.2,"system
You are a helpful assistant.
user

assistant
5.8 6.0 6.2 6.4 6.6 6.8 7.0",0.0,18.75
stele_36.jpg,price_DT,63.0,"system
You are a helpful assistant.
user

assistant
5.8 6.0 6.2 6.4 6.6 6.8 7.0",0.0,19.0
stele_37.jpg,price_92,29.8,"system
You are a helpful assistant.
user

assistant
32.75 33.25 33.40",0.0,16.75
stele_37.jpg,price_95,32.75,"system
You are a helpful assistant.
user

assistant
32.75 33.25 33.40",1.0,12.8
stele_37.jpg,price_98,33.25,"system
You are a helpful assistant.
user

assistant
32.75 33.25 33.40",1.0,12.8
stele_37.jpg,price_DT,33.4,"system
You are a helpful assistant.
user

assistant
32.75 33.25 33.40",1.0,16.25
stele_38.jpg,price_92,37.9,"system
You are a helpful assistant.
user

assistant
38.2 37.0 41.2 42.2 41.0",0.0,18.25
stele_38.jpg,price_95,41.2,"system
You are a helpful assistant.
user

assistant
38.2 37.0 41.2 42.2 41.0",1.0,18.0
stele_38.jpg,price_DT,38.62,"system
You are a helpful assistant.
user

assistant
38.2 37.0 41.2 42.2 41.0",0.0,14.4
stele_40.jpg,price_92,37.13,"system
You are a helpful assistant.
user

assistant
34,95 37,19 40,30 13,80 16,30",0.0,15.4
stele_40.jpg,price_95,40.3,"system
You are a helpful assistant.
user

assistant
34,95 37,19 40,30 13,80 16,30",0.0,19.5
stele_40.jpg,price_DT,34.9,"system
You are a helpful assistant.
user

assistant
34,95 37,19 40,30 13,80 16,30",0.0,19.5
stele_41.jpg,price_92,36.3,"system
You are a helpful assistant.
user

assistant
39.80 39.60 39.40 39.20 39.00 38.80 38.60 38.40",0.0,23.75
stele_41.jpg,price_95,38.8,"system
You are a helpful assistant.
user

assistant
39.80 39.60 39.40 39.20 39.00 38.80 38.60 38.40",1.0,23.75
stele_41.jpg,price_DT,38.6,"system
You are a helpful assistant.
user

assistant
39.80 39.60 39.40 39.20 39.00 38.80 38.60 38.40",1.0,23.75
stele_42.jpg,price_92,54.74,"system
You are a helpful assistant.
user

assistant
95,53 54,74 88,16 66,50",0.0,14.2
stele_42.jpg,price_95,59.14,"system
You are a helpful assistant.
user

assistant
95,53 54,74 88,16 66,50",0.0,14.6
stele_42.jpg,price_98,78.9,"system
You are a helpful assistant.
user

assistant
95,53 54,74 88,16 66,50",0.0,18.25
stele_42.jpg,price_DT,66.5,"system
You are a helpful assistant.
user

assistant
95,53 54,74 88,16 66,50",0.0,18.0
stele_43.jpg,price_92,31.88,"system
You are a helpful assistant.
user

assistant
95 94.60 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92",0.0,35.0
stele_43.jpg,price_95,34.48,"system
You are a helpful assistant.
user

assistant
95 94.60 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92",0.0,35.4
stele_43.jpg,price_DT,33.8,"system
You are a helpful assistant.
user

assistant
95 94.60 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92 31.68 92",0.0,44.0
stele_44.jpg,price_92,56.0,"system
You are a helpful assistant.
user

assistant
95 92 90",0.0,14.5
stele_44.jpg,price_95,10.0,"system
You are a helpful assistant.
user

assistant
95 92 90",0.0,14.5
stele_45.jpg,price_92,39.2,"system
You are a helpful assistant.
user

assistant
39.70 44.10 43.10 45.70 39.65",0.0,19.5
stele_45.jpg,price_95,41.8,"system
You are a helpful assistant.
user

assistant
39.70 44.10 43.10 45.70 39.65",0.0,19.5
stele_45.jpg,price_98,43.1,"system
You are a helpful assistant.
user

assistant
39.70 44.10 43.10 45.70 39.65",1.0,19.25
stele_45.jpg,price_DT,45.2,"system
You are a helpful assistant.
user

assistant
39.70 44.10 43.10 45.70 39.65",0.0,19.5
stele_46.jpg,price_92,15.0,"system
You are a helpful assistant.
user

assistant
5,00 5,00 4,00 3,00 2,00 0,00",0.0,19.75
stele_46.jpg,price_95,19.0,"system
You are a helpful assistant.
user

assistant
5,00 5,00 4,00 3,00 2,00 0,00",0.0,19.75
stele_46.jpg,price_DT,19.0,"system
You are a helpful assistant.
user

assistant
5,00 5,00 4,00 3,00 2,00 0,00",0.0,19.75
stele_47.jpg,price_92,20.4,"system
You are a helpful assistant.
user

assistant
23.59 20.40 21.40 21.40 23.55",1.0,19.25
stele_47.jpg,price_95,21.4,"system
You are a helpful assistant.
user

assistant
23.59 20.40 21.40 21.40 23.55",1.0,19.25
stele_47.jpg,price_98,23.55,"system
You are a helpful assistant.
user

assistant
23.59 20.40 21.40 21.40 23.55",1.0,15.2
stele_47.jpg,price_DT,23.55,"system
You are a helpful assistant.
user

assistant
23.59 20.40 21.40 21.40 23.55",1.0,15.2
stele_48.jpg,price_92,46.83,"system
You are a helpful assistant.
user

assistant
84,63 84,55 85,78",0.0,13.2
stele_48.jpg,price_95,49.55,"system
You are a helpful assistant.
user

assistant
84,63 84,55 85,78",0.0,13.2
stele_48.jpg,price_DT,55.78,"system
You are a helpful assistant.
user

assistant
84,63 84,55 85,78",0.0,13.0
stele_49.jpg,price_92,52.6,"system
You are a helpful assistant.
user

assistant
-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -",0.0,52.75
stele_49.jpg,price_95,56.4,"system
You are a helpful assistant.
user

assistant
-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -",0.0,52.75
stele_49.jpg,price_98,82.0,"system
You are a helpful assistant.
user

assistant
-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -",0.0,52.75
stele_49.jpg,price_DT,72.0,"system
You are a helpful assistant.
user

assistant
-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -",0.0,52.75
stele_50.jpg,price_92,60.7,"system
You are a helpful assistant.
user

assistant
100 99.99 10.60 95 63.90 92 60.70",1.0,20.25
stele_50.jpg,price_95,69.3,"system
You are a helpful assistant.
user

assistant
100 99.99 10.60 95 63.90 92 60.70",0.0,20.5
stele_50.jpg,price_DT,70.6,"system
You are a helpful assistant.
user

assistant
100 99.99 10.60 95 63.90 92 60.70",0.0,20.5
stele_51.jpg,price_92,9.5,"system
You are a helpful assistant.
user

assistant
09:50 30.00 2.50 14.90",0.0,23.666666666666668
stele_51.jpg,price_95,32.5,"system
You are a helpful assistant.
user

assistant
09:50 30.00 2.50 14.90",0.0,17.5
stele_51.jpg,price_DT,31.9,"system
You are a helpful assistant.
user

assistant
09:50 30.00 2.50 14.90",0.0,17.5
stele_52.jpg,price_92,40.9,"system
You are a helpful assistant.
user

assistant
50.35 43.30 40.90 50.45",1.0,17.75
stele_52.jpg,price_95,43.3,"system
You are a helpful assistant.
user

assistant
50.35 43.30 40.90 50.45",1.0,17.75
stele_52.jpg,price_DT,50.45,"system
You are a helpful assistant.
user

assistant
50.35 43.30 40.90 50.45",1.0,14.0
stele_53.jpg,price_92,43.8,"system
You are a helpful assistant.
user

assistant
43.80 45.35 43.40 7.0",1.0,17.25
stele_53.jpg,price_95,45.35,"system
You are a helpful assistant.
user

assistant
43.80 45.35 43.40 7.0",1.0,13.6
stele_53.jpg,price_98,49.4,"system
You are a helpful assistant.
user

assistant
43.80 45.35 43.40 7.0",0.0,17.5
stele_53.jpg,price_DT,50.7,"system
You are a helpful assistant.
user

assistant
43.80 45.35 43.40 7.0",0.0,17.5
stele_54.jpg,price_92,60.7,"system
You are a helpful assistant.
user

assistant
95 69.50 95 66.50 92 50.70 92 70.60 73 36.90",0.0,23.0
stele_54.jpg,price_95,66.5,"system
You are a helpful assistant.
user

assistant
95 69.50 95 66.50 92 50.70 92 70.60 73 36.90",1.0,23.0
stele_54.jpg,price_DT,70.6,"system
You are a helpful assistant.
user

assistant
95 69.50 95 66.50 92 50.70 92 70.60 73 36.90",1.0,23.0
stele_55.jpg,price_92,62.15,"system
You are a helpful assistant.
user

assistant
92 95 100 81.63",0.0,13.0
stele_55.jpg,price_95,65.6,"system
You are a helpful assistant.
user

assistant
92 95 100 81.63",0.0,16.0
stele_55.jpg,price_DT,81.63,"system
You are a helpful assistant.
user

assistant
92 95 100 81.63",1.0,12.4
stele_56.jpg,price_92,47.2,"system
You are a helpful assistant.
user

assistant
92,14 7,20 95,48 9,90 98,15 3,35 105,95",0.0,22.0
stele_56.jpg,price_95,48.9,"system
You are a helpful assistant.
user

assistant
92,14 7,20 95,48 9,90 98,15 3,35 105,95",0.0,22.0
stele_56.jpg,price_98,55.35,"system
You are a helpful assistant.
user

assistant
92,14 7,20 95,48 9,90 98,15 3,35 105,95",0.0,17.4
stele_56.jpg,price_DT,55.95,"system
You are a helpful assistant.
user

assistant
92,14 7,20 95,48 9,90 98,15 3,35 105,95",0.0,17.4
stele_57.jpg,price_92,55.0,"system
You are a helpful assistant.
user

assistant
55,08 56,38 56,98 57,28",0.0,18.0
stele_57.jpg,price_95,59.3,"system
You are a helpful assistant.
user

assistant
55,08 56,38 56,98 57,28",0.0,18.25
stele_57.jpg,price_DT,67.2,"system
You are a helpful assistant.
user

assistant
55,08 56,38 56,98 57,28",0.0,18.0
stele_58.jpg,price_92,23.0,"system
You are a helpful assistant.
user

assistant
2,93 2,93 2,91 2,90",0.0,17.0
